instance,estimated probability of purchase,Threshold1,Threshold2,purchased
15356,0.037048661,0,0,0
15357,0.072284262,0,1,0
15358,0.049357177,0,0,0
15359,0.039397888,0,0,0
15360,0.034819188,0,0,0
15361,0.043614426,0,0,0
15362,0.044426133,0,0,0
15363,0.053976573,0,1,0
15364,0.074814455,0,1,0
15365,0.039740949,0,0,1
15366,0.057418218,0,1,0
15367,0.059016898,0,1,0
15368,0.054595436,0,1,1
15369,0.058877611,0,1,0
15370,0.038476931,0,0,0
15371,0.041074323,0,0,0
15372,0.047237074,0,0,0
15373,0.054118098,0,1,1
15374,0.057153928,0,1,0
15375,0.064421223,0,1,0
15376,0.047717263,0,0,0
15377,0.053931477,0,1,0
15378,0.043648173,0,0,0
15379,0.042699993,0,0,0
15380,0.060684528,0,1,0
15381,0.070438787,0,1,0
15382,0.043978361,0,0,0
15383,0.053435826,0,1,0
15384,0.0476505,0,0,0
15385,0.058548915,0,1,0
15386,0.041307829,0,0,0
15387,0.048269447,0,0,0
15388,0.047789438,0,0,0
15389,0.06045383,0,1,0
15390,0.057798583,0,1,0
15391,0.047363383,0,0,0
15392,0.0572152,0,1,0
15393,0.055386806,0,1,0
15394,0.037047957,0,0,0
15395,0.060872845,0,1,0
15396,0.051955882,0,1,0
15397,0.038341371,0,0,0
15398,0.052897451,0,1,0
15399,0.038126012,0,0,0
15400,0.042711976,0,0,0
15401,0.043932263,0,0,0
15402,0.056105989,0,1,0
15403,0.043046458,0,0,0
15404,0.044385273,0,0,0
15405,0.036335834,0,0,0
15406,0.034713727,0,0,0
15407,0.035728279,0,0,0
15408,0.035510924,0,0,0
15409,0.058968655,0,1,0
15410,0.078534838,0,1,0
15411,0.060173617,0,1,0
15412,0.031504735,0,0,0
15413,0.044399553,0,0,0
15414,0.051709565,0,1,0
15415,0.065892905,0,1,0
15416,0.063404467,0,1,0
15417,0.053053299,0,1,0
15418,0.050806373,0,1,0
15419,0.037058274,0,0,0
15420,0.065489746,0,1,0
15421,0.070832266,0,1,1
15422,0.06655806,0,1,0
15423,0.04629784,0,0,0
15424,0.068707924,0,1,0
15425,0.063748229,0,1,0
15426,0.06716098,0,1,1
15427,0.054716044,0,1,0
15428,0.038749914,0,0,0
15429,0.068559269,0,1,0
15430,0.059529616,0,1,0
15431,0.042248904,0,0,0
15432,0.032042446,0,0,0
15433,0.068570888,0,1,0
15434,0.04724615,0,0,0
15435,0.043528628,0,0,0
15436,0.045150972,0,0,0
15437,0.053742586,0,1,0
15438,0.054321973,0,1,0
15439,0.070943961,0,1,0
15440,0.035683369,0,0,0
15441,0.065514319,0,1,0
15442,0.023861538,0,0,0
15443,0.059252218,0,1,0
15444,0.037451,0,0,0
15445,0.045489974,0,0,0
15446,0.05255635,0,1,0
15447,0.033842854,0,0,0
15448,0.073758627,0,1,0
15449,0.067913219,0,1,1
15450,0.069138952,0,1,0
15451,0.056905911,0,1,0
15452,0.069597712,0,1,0
15453,0.056161684,0,1,0
15454,0.048213811,0,0,0
15455,0.065337431,0,1,0
15456,0.054355094,0,1,0
15457,0.047780425,0,0,0
15458,0.062312281,0,1,0
15459,0.042736434,0,0,0
15460,0.05517199,0,1,0
15461,0.036793672,0,0,0
15462,0.063903803,0,1,0
15463,0.041089273,0,0,0
15464,0.064318166,0,1,0
15465,0.053414745,0,1,0
15466,0.03010518,0,0,0
15467,0.042749534,0,0,0
15468,0.047952043,0,0,0
15469,0.060540493,0,1,0
15470,0.052661964,0,1,0
15471,0.057431904,0,1,1
15472,0.061485107,0,1,0
15473,0.046414038,0,0,0
15474,0.06747506,0,1,0
15475,0.051887362,0,1,0
15476,0.052530662,0,1,0
15477,0.06215812,0,1,0
15478,0.058736092,0,1,0
15479,0.061309099,0,1,0
15480,0.051258441,0,1,0
15481,0.056772696,0,1,0
15482,0.038405031,0,0,0
15483,0.045713542,0,0,0
15484,0.060450474,0,1,0
15485,0.070102242,0,1,0
15486,0.047574597,0,0,0
15487,0.046398173,0,0,0
15488,0.079101119,0,1,0
15489,0.057048235,0,1,0
15490,0.064504397,0,1,0
15491,0.052332882,0,1,1
15492,0.055407748,0,1,0
15493,0.057838991,0,1,0
15494,0.033948583,0,0,0
15495,0.070473444,0,1,0
15496,0.065270318,0,1,0
15497,0.05006286,0,1,0
15498,0.032334464,0,0,0
15499,0.060400662,0,1,0
15500,0.040509647,0,0,0
15501,0.044773151,0,0,0
15502,0.038696391,0,0,0
15503,0.046514768,0,0,0
15504,0.054073719,0,1,0
15505,0.070775679,0,1,0
15506,0.044803939,0,0,0
15507,0.049692321,0,0,0
15508,0.051047598,0,1,0
15509,0.053580712,0,1,0
15510,0.043311823,0,0,0
15511,0.046833855,0,0,0
15512,0.047874255,0,0,0
15513,0.04331166,0,0,0
15514,0.045640745,0,0,0
15515,0.048235143,0,0,0
15516,0.059294902,0,1,0
15517,0.047569417,0,0,0
15518,0.060380455,0,1,0
15519,0.043019397,0,0,0
15520,0.041799165,0,0,0
15521,0.055747027,0,1,0
15522,0.045943893,0,0,0
15523,0.062403819,0,1,0
15524,0.051112862,0,1,0
15525,0.061472854,0,1,0
15526,0.051846229,0,1,0
15527,0.057271038,0,1,0
15528,0.025958239,0,0,0
15529,0.0769741,0,1,0
15530,0.058276445,0,1,0
15531,0.061155498,0,1,0
15532,0.044203229,0,0,0
15533,0.022585612,0,0,0
15534,0.055200185,0,1,0
15535,0.051887277,0,1,0
15536,0.072659361,0,1,0
15537,0.064943167,0,1,0
15538,0.075983696,0,1,0
15539,0.05781071,0,1,0
15540,0.064568381,0,1,0
15541,0.065202813,0,1,0
15542,0.049018297,0,0,0
15543,0.059960232,0,1,0
15544,0.064849964,0,1,0
15545,0.047193524,0,0,0
15546,0.025335336,0,0,0
15547,0.039457995,0,0,0
15548,0.053234678,0,1,0
15549,0.064298513,0,1,0
15550,0.058794417,0,1,0
15551,0.068428068,0,1,0
15552,0.043298161,0,0,0
15553,0.058052764,0,1,0
15554,0.029313928,0,0,0
15555,0.037439713,0,0,0
15556,0.051381729,0,1,0
15557,0.049804751,0,0,0
15558,0.042458128,0,0,0
15559,0.058024005,0,1,0
15560,0.009038984,0,0,0
15561,0.05395771,0,1,0
15562,0.055015657,0,1,0
15563,0.067370702,0,1,0
15564,0.073286395,0,1,0
15565,0.032986954,0,0,0
15566,0.069752928,0,1,0
15567,0.036348388,0,0,0
15568,0.05337912,0,1,0
15569,0.025218465,0,0,0
15570,0.056126791,0,1,0
15571,0.040345115,0,0,0
15572,0.047481682,0,0,0
15573,0.062128954,0,1,0
15574,0.042555468,0,0,0
15575,0.050178137,0,1,0
15576,0.041612425,0,0,0
15577,0.067545512,0,1,0
15578,0.038717616,0,0,0
15579,0.054170348,0,1,0
15580,0.045977685,0,0,0
15581,0.045530381,0,0,0
15582,0.059009951,0,1,1
15583,0.049770818,0,0,0
15584,0.038859062,0,0,0
15585,0.027946249,0,0,0
15586,0.05259051,0,1,0
15587,0.045818209,0,0,0
15588,0.037866912,0,0,0
15589,0.068673437,0,1,0
15590,0.055780942,0,1,0
15591,0.050495655,0,1,0
15592,0.054671781,0,1,0
15593,0.043634202,0,0,0
15594,0.067467493,0,1,0
15595,0.05794263,0,1,0
15596,0.063830722,0,1,0
15597,0.068950105,0,1,0
15598,0.066838411,0,1,0
15599,0.030113715,0,0,0
15600,0.034470652,0,0,0
15601,0.065688548,0,1,0
15602,0.025755756,0,0,0
15603,0.076905864,0,1,0
15604,0.044683851,0,0,0
15605,0.039632553,0,0,0
15606,0.040333275,0,0,0
15607,0.054955135,0,1,0
15608,0.049283861,0,0,0
15609,0.031908607,0,0,0
15610,0.038329069,0,0,0
15611,0.062130144,0,1,0
15612,0.050884095,0,1,0
15613,0.054748149,0,1,0
15614,0.034499273,0,0,0
15615,0.037047817,0,0,0
15616,0.059068586,0,1,0
15617,0.045891938,0,0,0
15618,0.056823077,0,1,0
15619,0.031069569,0,0,0
15620,0.050428955,0,1,0
15621,0.046145459,0,0,0
15622,0.049960107,0,0,0
15623,0.031174044,0,0,0
15624,0.038458313,0,0,0
15625,0.045067199,0,0,0
15626,0.047772878,0,0,0
15627,0.046312211,0,0,0
15628,0.070007558,0,1,0
15629,0.036171807,0,0,0
15630,0.055476488,0,1,0
15631,0.070175019,0,1,0
15632,0.041869335,0,0,0
15633,0.06030786,0,1,0
15634,0.048882618,0,0,0
15635,0.044990943,0,0,0
15636,0.055670567,0,1,0
15637,0.045090712,0,0,0
15638,0.051370942,0,1,0
15639,0.038015658,0,0,0
15640,0.05442827,0,1,0
15641,0.049697752,0,0,0
15642,0.036230458,0,0,0
15643,0.057371666,0,1,0
15644,0.044199788,0,0,0
15645,0.067005899,0,1,0
15646,0.051089088,0,1,0
15647,0.068547721,0,1,0
15648,0.038706855,0,0,0
15649,0.033864944,0,0,0
15650,0.041726324,0,0,1
15651,0.044707459,0,0,0
15652,0.049247083,0,0,1
15653,0.066207147,0,1,0
15654,0.043371279,0,0,0
15655,0.054785335,0,1,0
15656,0.046943546,0,0,0
15657,0.038019353,0,0,0
15658,0.051858614,0,1,0
15659,0.066642553,0,1,0
15660,0.056666035,0,1,0
15661,0.042707845,0,0,0
15662,0.053530791,0,1,0
15663,0.035522748,0,0,0
15664,0.041834367,0,0,0
15665,0.06565439,0,1,0
15666,0.053774477,0,1,0
15667,0.061766391,0,1,0
15668,0.043912394,0,0,0
15669,0.064212534,0,1,0
15670,0.04197146,0,0,0
15671,0.065493873,0,1,0
15672,0.033827251,0,0,1
15673,0.066564311,0,1,0
15674,0.054960605,0,1,0
15675,0.051358873,0,1,0
15676,0.066659369,0,1,0
15677,0.06386479,0,1,0
15678,0.053001404,0,1,0
15679,0.073300776,0,1,0
15680,0.04502282,0,0,0
15681,0.034122953,0,0,0
15682,0.053856496,0,1,0
15683,0.069709907,0,1,1
15684,0.06359983,0,1,0
15685,0.044947147,0,0,0
15686,0.068095542,0,1,1
15687,0.061129259,0,1,0
15688,0.064480871,0,1,0
15689,0.072517588,0,1,0
15690,0.044796077,0,0,0
15691,0.050698249,0,1,0
15692,0.076372596,0,1,0
15693,0.049786395,0,0,0
15694,0.034297149,0,0,0
15695,0.079676746,0,1,0
15696,0.05360161,0,1,0
15697,0.047078741,0,0,1
15698,0.073382923,0,1,0
15699,0.052682103,0,1,0
15700,0.055912779,0,1,0
15701,0.047832531,0,0,0
15702,0.056115401,0,1,0
15703,0.042771288,0,0,1
15704,0.047050502,0,0,0
15705,0.023640427,0,0,0
15706,0.05458529,0,1,0
15707,0.047058074,0,0,0
15708,0.053636553,0,1,0
15709,0.021544411,0,0,0
15710,0.029438027,0,0,1
15711,0.050010537,0,1,0
15712,0.042504682,0,0,0
15713,0.052066777,0,1,0
15714,0.063313381,0,1,0
15715,0.072020516,0,1,1
15716,0.047676484,0,0,0
15717,0.060441069,0,1,0
15718,0.051757871,0,1,0
15719,0.044931321,0,0,0
15720,0.052347905,0,1,0
15721,0.053816591,0,1,1
15722,0.04304662,0,0,0
15723,0.056751238,0,1,0
15724,0.038968209,0,0,0
15725,0.048398176,0,0,0
15726,0.066716187,0,1,0
15727,0.040525415,0,0,0
15728,0.054951931,0,1,0
15729,0.051311932,0,1,0
15730,0.052193612,0,1,0
15731,0.075938228,0,1,0
15732,0.041535897,0,0,0
15733,0.043767751,0,0,0
15734,0.064607254,0,1,0
15735,0.074455764,0,1,0
15736,0.052063511,0,1,0
15737,0.064007646,0,1,0
15738,0.046571851,0,0,0
15739,0.045053183,0,0,0
15740,0.067731855,0,1,0
15741,0.041542038,0,0,0
15742,0.039757895,0,0,0
15743,0.048191902,0,0,0
15744,0.054371085,0,1,1
15745,0.050996674,0,1,0
15746,0.03131907,0,0,1
15747,0.042611004,0,0,1
15748,0.039553859,0,0,0
15749,0.062660851,0,1,0
15750,0.060719526,0,1,0
15751,0.052342505,0,1,0
15752,0.048103496,0,0,1
15753,0.073286515,0,1,0
15754,0.039000412,0,0,0
15755,0.054682879,0,1,0
15756,0.052443139,0,1,0
15757,0.054100644,0,1,0
15758,0.038749914,0,0,0
15759,0.047954035,0,0,0
15760,0.069244475,0,1,0
15761,0.040266525,0,0,0
15762,0.055500153,0,1,0
15763,0.045681174,0,0,0
15764,0.052086834,0,1,0
15765,0.04152887,0,0,0
15766,0.038844595,0,0,0
15767,0.057602269,0,1,0
15768,0.063813918,0,1,0
15769,0.041047612,0,0,0
15770,0.032986954,0,0,0
15771,0.058308728,0,1,0
15772,0.065452783,0,1,0
15773,0.049016523,0,0,0
15774,0.050888973,0,1,0
15775,0.044983523,0,0,0
15776,0.045196885,0,0,0
15777,0.041471338,0,0,0
15778,0.046831231,0,0,0
15779,0.043754648,0,0,0
15780,0.055375597,0,1,0
15781,0.057930682,0,1,0
15782,0.043177822,0,0,0
15783,0.056906824,0,1,0
15784,0.042129739,0,0,0
15785,0.034231849,0,0,1
15786,0.047568905,0,0,0
15787,0.064117813,0,1,0
15788,0.049344414,0,0,0
15789,0.045195947,0,0,0
15790,0.058316055,0,1,0
15791,0.037445813,0,0,0
15792,0.042989856,0,0,0
15793,0.055926509,0,1,0
15794,0.055275311,0,1,0
15795,0.042234366,0,0,0
15796,0.048412656,0,0,0
15797,0.067070214,0,1,0
15798,0.067817157,0,1,1
15799,0.041721494,0,0,0
15800,0.074281673,0,1,0
15801,0.069579453,0,1,0
15802,0.048545516,0,0,0
15803,0.106785006,0,1,0
15804,0.043335465,0,0,0
15805,0.053576012,0,1,1
15806,0.042747297,0,0,1
15807,0.031452014,0,0,0
15808,0.04305332,0,0,0
15809,0.035174516,0,0,0
15810,0.046675914,0,0,0
15811,0.043891636,0,0,0
15812,0.06418941,0,1,0
15813,0.039060806,0,0,0
15814,0.033842854,0,0,0
15815,0.07888383,0,1,0
15816,0.054254667,0,1,0
15817,0.061091884,0,1,0
15818,0.038980741,0,0,0
15819,0.047846428,0,0,0
15820,0.043516755,0,0,0
15821,0.07300265,0,1,0
15822,0.053951152,0,1,0
15823,0.05956082,0,1,0
15824,0.072364558,0,1,0
15825,0.045118524,0,0,0
15826,0.069851432,0,1,0
15827,0.045203112,0,0,0
15828,0.063782166,0,1,1
15829,0.045195324,0,0,0
15830,0.038265462,0,0,0
15831,0.048995558,0,0,0
15832,0.042905959,0,0,0
15833,0.043145694,0,0,0
15834,0.068288553,0,1,0
15835,0.047604792,0,0,0
15836,0.043358953,0,0,0
15837,0.073666895,0,1,0
15838,0.025199295,0,0,0
15839,0.042987103,0,0,0
15840,0.06395711,0,1,0
15841,0.08056076,0,1,0
15842,0.053866373,0,1,1
15843,0.057082108,0,1,0
15844,0.03252716,0,0,0
15845,0.038728398,0,0,0
15846,0.059819319,0,1,0
15847,0.052917657,0,1,0
15848,0.079483665,0,1,0
15849,0.021607069,0,0,0
15850,0.03934969,0,0,0
15851,0.045868563,0,0,0
15852,0.048571257,0,0,0
15853,0.073816829,0,1,0
15854,0.048242806,0,0,0
15855,0.033954997,0,0,0
15856,0.064006586,0,1,0
15857,0.047263,0,0,1
15858,0.038071444,0,0,1
15859,0.034830236,0,0,0
15860,0.077881761,0,1,0
15861,0.048525217,0,0,0
15862,0.059256503,0,1,0
15863,0.044810327,0,0,0
15864,0.060574047,0,1,0
15865,0.065458132,0,1,0
15866,0.066965342,0,1,0
15867,0.054715758,0,1,0
15868,0.051852185,0,1,0
15869,0.040383182,0,0,0
15870,0.06454997,0,1,1
15871,0.061899958,0,1,0
15872,0.053881749,0,1,0
15873,0.072409521,0,1,0
15874,0.066993747,0,1,0
15875,0.058233039,0,1,0
15876,0.05337931,0,1,0
15877,0.033411687,0,0,0
15878,0.040471592,0,0,0
15879,0.082741362,0,1,0
15880,0.04626147,0,0,0
15881,0.010963763,0,0,0
15882,0.048534145,0,0,0
15883,0.025129143,0,0,0
15884,0.05029787,0,1,0
15885,0.043039858,0,0,0
15886,0.054974238,0,1,0
15887,0.041885144,0,0,0
15888,0.044485342,0,0,0
15889,0.042256638,0,0,0
15890,0.064125557,0,1,0
15891,0.041940601,0,0,0
15892,0.051150383,0,1,0
15893,0.044000944,0,0,0
15894,0.068605493,0,1,0
15895,0.050105967,0,1,0
15896,0.10703218,0,1,0
15897,0.036740106,0,0,0
15898,0.04664994,0,0,0
15899,0.055712935,0,1,0
15900,0.050647385,0,1,0
15901,0.055267783,0,1,0
15902,0.032986954,0,0,0
15903,0.066490088,0,1,0
15904,0.056557629,0,1,0
15905,0.049053562,0,0,0
15906,0.040597048,0,0,0
15907,0.040453295,0,0,0
15908,0.052253031,0,1,0
15909,0.023321734,0,0,0
15910,0.056941225,0,1,0
15911,0.04005246,0,0,0
15912,0.05156015,0,1,0
15913,0.053352711,0,1,0
15914,0.011132008,0,0,0
15915,0.065094644,0,1,0
15916,0.06009965,0,1,0
15917,0.065280496,0,1,0
15918,0.041904097,0,0,0
15919,0.033596147,0,0,0
15920,0.050985415,0,1,0
15921,0.06403722,0,1,0
15922,0.061745999,0,1,0
15923,0.058064139,0,1,0
15924,0.0495345,0,0,0
15925,0.080332746,0,1,0
15926,0.045210665,0,0,0
15927,0.057035086,0,1,0
15928,0.044569542,0,0,0
15929,0.069023207,0,1,0
15930,0.061507039,0,1,0
15931,0.037454462,0,0,0
15932,0.033874277,0,0,0
15933,0.045712249,0,0,0
15934,0.056358234,0,1,0
15935,0.043252652,0,0,0
15936,0.054621489,0,1,0
15937,0.064338149,0,1,0
15938,0.067287803,0,1,0
15939,0.04353534,0,0,1
15940,0.054514383,0,1,0
15941,0.037870382,0,0,0
15942,0.062723941,0,1,0
15943,0.066745414,0,1,0
15944,0.037455284,0,0,1
15945,0.046803168,0,0,0
15946,0.058999619,0,1,0
15947,0.070458353,0,1,0
15948,0.044925967,0,0,0
15949,0.05386697,0,1,0
15950,0.063326996,0,1,1
15951,0.046058171,0,0,0
15952,0.038847969,0,0,0
15953,0.054607778,0,1,0
15954,0.070392613,0,1,0
15955,0.04614493,0,0,0
15956,0.052332207,0,1,0
15957,0.05223677,0,1,0
15958,0.046499321,0,0,0
15959,0.037786553,0,0,0
15960,0.041637408,0,0,0
15961,0.043681256,0,0,0
15962,0.042880109,0,0,1
15963,0.050452781,0,1,0
15964,0.038633065,0,0,0
15965,0.044632298,0,0,0
15966,0.046782713,0,0,0
15967,0.051184091,0,1,0
15968,0.051121911,0,1,0
15969,0.032023476,0,0,0
15970,0.056174808,0,1,0
15971,0.044530737,0,0,0
15972,0.037729222,0,0,0
15973,0.051451368,0,1,0
15974,0.041923101,0,0,0
15975,0.057050635,0,1,0
15976,0.050015346,0,1,0
15977,0.051463189,0,1,0
15978,0.058400362,0,1,0
15979,0.037037924,0,0,0
15980,0.043875061,0,0,0
15981,0.065811435,0,1,0
15982,0.053634769,0,1,0
15983,0.041141246,0,0,0
15984,0.070961213,0,1,0
15985,0.051647158,0,1,1
15986,0.023310064,0,0,0
15987,0.051151655,0,1,1
15988,0.050276866,0,1,0
15989,0.045736505,0,0,0
15990,0.057250566,0,1,0
15991,0.056475579,0,1,0
15992,0.062530768,0,1,0
15993,0.060116947,0,1,0
15994,0.053385779,0,1,0
15995,0.037977063,0,0,0
15996,0.044445516,0,0,0
15997,0.052210227,0,1,0
15998,0.046457255,0,0,1
15999,0.039229952,0,0,0
16000,0.052036234,0,1,0
16001,0.077975138,0,1,0
16002,0.060355708,0,1,0
16003,0.04583952,0,0,0
16004,0.021502649,0,0,0
16005,0.063343632,0,1,0
16006,0.035962337,0,0,0
16007,0.063866378,0,1,0
16008,0.053636991,0,1,0
16009,0.033348094,0,0,0
16010,0.052035889,0,1,0
16011,0.077324473,0,1,0
16012,0.033454869,0,0,0
16013,0.068462357,0,1,0
16014,0.066201405,0,1,0
16015,0.058784778,0,1,0
16016,0.046520029,0,0,0
16017,0.046599635,0,0,0
16018,0.067051091,0,1,0
16019,0.040239565,0,0,0
16020,0.059235064,0,1,0
16021,0.053802847,0,1,0
16022,0.042158597,0,0,0
16023,0.063232985,0,1,0
16024,0.063033351,0,1,0
16025,0.029267702,0,0,1
16026,0.037726991,0,0,0
16027,0.039530873,0,0,0
16028,0.050676534,0,1,0
16029,0.042245904,0,0,0
16030,0.038717616,0,0,0
16031,0.072955512,0,1,0
16032,0.050203008,0,1,0
16033,0.053968964,0,1,0
16034,0.04305492,0,0,0
16035,0.040690668,0,0,0
16036,0.048821743,0,0,0
16037,0.064624418,0,1,0
16038,0.042796417,0,0,0
16039,0.07447086,0,1,0
16040,0.046832722,0,0,0
16041,0.06009991,0,1,0
16042,0.062991034,0,1,0
16043,0.027209655,0,0,0
16044,0.046088048,0,0,0
16045,0.05295432,0,1,0
16046,0.049681468,0,0,0
16047,0.053746958,0,1,0
16048,0.042139964,0,0,0
16049,0.044804468,0,0,0
16050,0.060118585,0,1,0
16051,0.04292722,0,0,0
16052,0.043629099,0,0,0
16053,0.034747463,0,0,0
16054,0.027535555,0,0,0
16055,0.052501005,0,1,0
16056,0.050708558,0,1,0
16057,0.056649565,0,1,0
16058,0.05196881,0,1,1
16059,0.056084167,0,1,0
16060,0.054256879,0,1,0
16061,0.050585048,0,1,0
16062,0.047253964,0,0,0
16063,0.042092988,0,0,0
16064,0.04258468,0,0,0
16065,0.041309898,0,0,0
16066,0.047270391,0,0,0
16067,0.044582862,0,0,0
16068,0.043468802,0,0,0
16069,0.061264086,0,1,0
16070,0.048690741,0,0,0
16071,0.039022241,0,0,0
16072,0.039650204,0,0,0
16073,0.040398527,0,0,0
16074,0.045823313,0,0,0
16075,0.065101938,0,1,0
16076,0.046723469,0,0,0
16077,0.001763927,0,0,0
16078,0.053743818,0,1,0
16079,0.052590521,0,1,1
16080,0.045422809,0,0,0
16081,0.054003977,0,1,0
16082,0.057542933,0,1,0
16083,0.055883954,0,1,0
16084,0.049813956,0,0,0
16085,0.054893813,0,1,0
16086,0.065199679,0,1,0
16087,0.062626232,0,1,0
16088,0.03913637,0,0,0
16089,0.040178023,0,0,0
16090,0.029208261,0,0,0
16091,0.060545951,0,1,0
16092,0.058717942,0,1,0
16093,0.046780996,0,0,0
16094,0.060136145,0,1,0
16095,0.069935871,0,1,0
16096,0.070583214,0,1,0
16097,0.043810985,0,0,0
16098,0.067585361,0,1,0
16099,0.057699191,0,1,0
16100,0.053014153,0,1,0
16101,0.061042141,0,1,0
16102,0.04943332,0,0,0
16103,0.041940601,0,0,0
16104,0.034209847,0,0,0
16105,0.044167922,0,0,0
16106,0.03519557,0,0,0
16107,0.036799046,0,0,0
16108,0.043272378,0,0,0
16109,0.03873568,0,0,0
16110,0.053230951,0,1,0
16111,0.047858416,0,0,0
16112,0.042506692,0,0,0
16113,0.060719104,0,1,0
16114,0.056883353,0,1,0
16115,0.040288404,0,0,0
16116,0.038005229,0,0,0
16117,0.068296911,0,1,0
16118,0.042866878,0,0,0
16119,0.042902969,0,0,0
16120,0.056196489,0,1,0
16121,0.047680179,0,0,0
16122,0.043278303,0,0,0
16123,0.036594411,0,0,0
16124,0.044469823,0,0,0
16125,0.05736462,0,1,0
16126,0.061069041,0,1,0
16127,0.02875461,0,0,0
16128,0.065182689,0,1,0
16129,0.045898662,0,0,0
16130,0.068663496,0,1,0
16131,0.065666009,0,1,0
16132,0.039779714,0,0,0
16133,0.043614426,0,0,0
16134,0.030343635,0,0,0
16135,0.039723464,0,0,0
16136,0.053947315,0,1,0
16137,0.051828285,0,1,0
16138,0.056426006,0,1,0
16139,0.043973855,0,0,0
16140,0.054291973,0,1,0
16141,0.032725341,0,0,0
16142,0.058681288,0,1,0
16143,0.05165733,0,1,0
16144,0.046425016,0,0,0
16145,0.054934868,0,1,1
16146,0.038633263,0,0,0
16147,0.060262929,0,1,0
16148,0.04830627,0,0,0
16149,0.038058816,0,0,0
16150,0.047184423,0,0,0
16151,0.041530332,0,0,0
16152,0.041425861,0,0,0
16153,0.045068484,0,0,0
16154,0.047323019,0,0,1
16155,0.059307259,0,1,0
16156,0.043796499,0,0,0
16157,0.043126376,0,0,0
16158,0.069056622,0,1,0
16159,0.060050764,0,1,0
16160,0.043100035,0,0,0
16161,0.036147648,0,0,0
16162,0.042707845,0,0,0
16163,0.064768792,0,1,0
16164,0.037739722,0,0,0
16165,0.055581967,0,1,0
16166,0.065597727,0,1,0
16167,0.068167593,0,1,0
16168,0.071436371,0,1,0
16169,0.055279599,0,1,0
16170,0.057059346,0,1,0
16171,0.046843023,0,0,1
16172,0.060228788,0,1,0
16173,0.052605691,0,1,0
16174,0.065066937,0,1,0
16175,0.038019209,0,0,0
16176,0.058626492,0,1,0
16177,0.060117643,0,1,0
16178,0.065800248,0,1,0
16179,0.030253011,0,0,0
16180,0.042816129,0,0,0
16181,0.041685329,0,0,0
16182,0.034752372,0,0,0
16183,0.033586761,0,0,0
16184,0.061620628,0,1,0
16185,0.070895106,0,1,0
16186,0.045630179,0,0,0
16187,0.047270964,0,0,0
16188,0.044251571,0,0,0
16189,0.05134075,0,1,0
16190,0.048243019,0,0,0
16191,0.030650074,0,0,0
16192,0.047494879,0,0,1
16193,0.06856216,0,1,0
16194,0.046469763,0,0,0
16195,0.04842112,0,0,0
16196,0.039806149,0,0,0
16197,0.057907595,0,1,0
16198,0.06706195,0,1,0
16199,0.04664673,0,0,1
16200,0.077089854,0,1,0
16201,0.042750634,0,0,0
16202,0.042928774,0,0,0
16203,0.042711976,0,0,0
16204,0.043701724,0,0,0
16205,0.047759687,0,0,0
16206,0.054745226,0,1,0
16207,0.058786658,0,1,0
16208,0.058850992,0,1,0
16209,0.052580115,0,1,0
16210,0.053395151,0,1,0
16211,0.044798487,0,0,0
16212,0.05070483,0,1,0
16213,0.057670124,0,1,0
16214,0.059440402,0,1,0
16215,0.049022373,0,0,0
16216,0.056260498,0,1,0
16217,0.038707002,0,0,0
16218,0.057390099,0,1,0
16219,0.036320763,0,0,0
16220,0.04026479,0,0,0
16221,0.043477562,0,0,0
16222,0.031456253,0,0,0
16223,0.043808775,0,0,0
16224,0.065319391,0,1,0
16225,0.055193889,0,1,0
16226,0.046718425,0,0,0
16227,0.040512363,0,0,0
16228,0.040727408,0,0,0
16229,0.05928759,0,1,0
16230,0.050640064,0,1,0
16231,0.049852861,0,0,0
16232,0.047061774,0,0,0
16233,0.066867707,0,1,0
16234,0.062254888,0,1,0
16235,0.054254508,0,1,0
16236,0.041625871,0,0,0
16237,0.060890443,0,1,0
16238,0.048543697,0,0,0
16239,0.068965027,0,1,1
16240,0.051820956,0,1,0
16241,0.052789274,0,1,0
16242,0.046599498,0,0,1
16243,0.054483213,0,1,0
16244,0.044146129,0,0,0
16245,0.056178328,0,1,0
16246,0.050463589,0,1,0
16247,0.026288564,0,0,0
16248,0.071625387,0,1,0
16249,0.051669117,0,1,0
16250,0.048852627,0,0,0
16251,0.064075564,0,1,1
16252,0.053232468,0,1,0
16253,0.036040117,0,0,0
16254,0.056792519,0,1,0
16255,0.038891179,0,0,0
16256,0.059895226,0,1,0
16257,0.061042785,0,1,0
16258,0.045312172,0,0,0
16259,0.045756655,0,0,0
16260,0.042223149,0,0,0
16261,0.071511708,0,1,0
16262,0.050603399,0,1,0
16263,0.070705837,0,1,0
16264,0.056183612,0,1,0
16265,0.042594876,0,0,0
16266,0.04849524,0,0,0
16267,0.037047957,0,0,0
16268,0.03730907,0,0,0
16269,0.035794099,0,0,0
16270,0.039658771,0,0,0
16271,0.039752988,0,0,0
16272,0.041620054,0,0,0
16273,0.048623458,0,0,0
16274,0.073200444,0,1,0
16275,0.041910284,0,0,0
16276,0.05788694,0,1,0
16277,0.05640993,0,1,0
16278,0.052943874,0,1,0
16279,0.054271121,0,1,0
16280,0.050506913,0,1,0
16281,0.061578002,0,1,0
16282,0.05460929,0,1,0
16283,0.050565854,0,1,0
16284,0.061562726,0,1,0
16285,0.033220052,0,0,0
16286,0.063549834,0,1,0
